,desc,perc,selectionID,sport,temp,time,topBottom,win
13,MLB: Who will WIN this matchup?,92.5,unselectable,MLB,Cold,2016-04-18 20:10:00,Bottom,Yes
14,MLB: Who will WIN this matchup?,62.7,unselectable,MLB,Cold,2016-04-18 20:10:00,Bottom,Yes
15,NBA Western Conference Playoffs - 1st Rd (Mavericks @ Thunder - Thunder lead 1-0): What will be the GAME RESULT?,50.1,unselectable,NBA,Cold,2016-04-18 20:11:11,Bottom,Yes
16,"NBA Playoffs (DAL@OKC): Will R. Westbrook (OKC) record AT LEAST 5 Points, 5 Rebounds AND 5 Assists in the 1st Half?",63.1,unselectable,NBA,Warmer,2016-04-18 20:11:19,Top,No
17,NHL Western Conference Playoffs - 1st Rd (Stars lead 2-0): Who will WIN this matchup?,86.1,unselectable,NHL,Warm,2016-04-18 20:40:00,Top,No
18,NBA Playoffs (Mavericks @ Thunder): Which will OCCUR FIRST in the 2nd Half?,65.8,unselectable,NBA,Warmer,2016-04-18 21:29:00,Bottom,Yes
19,MLB: Who will WIN this matchup?,94.8,unselectable,MLB,Warmer,2016-04-18 22:15:00,Bottom,Yes
20,NHL Western Conference Playoffs - 1st Rd (Sharks lead 2-0): Who will WIN this matchup?,66.9,unselectable,NHL,Warm,2016-04-18 22:41:00,Top,No
21,NBA Western Conference Playoffs - 1st Rd (Rockets @ Warriors - Warriors lead 1-0): What will be the GAME RESULT?,75.5,unselectable,NBA,Hot,2016-04-18 22:46:00,Bottom,Yes
0,Indian Premier League: Who will WIN this matchup?,84.8,unselectable,Cricket,Cold,2016-04-19 10:30:00,Top,No
1,ATP Barcelona - 2nd Rd: Who will WIN this matchup?,96.9,unselectable,Tennis,Hot,2016-04-19 12:05:00,Top,No
2,Kontinental Hockey League Playoffs - Finals (Series tied 3-3): Who will WIN the championship?,97.1,unselectable,Hockey,Warm,2016-04-19 12:30:00,Bottom,Yes
3,Dutch Eredivisie: What will be the match result?,72.8,unselectable,Soccer,Cold,2016-04-19 12:30:00,Bottom,Yes
4,German DFB Pokal - Semifinals (Werder Bremen @ Bayern Munich): What will be the match result? (90 Min+Inj),80.3,unselectable,Soccer,Warmer,2016-04-19 14:30:00,Bottom,Yes
5,English Premier League (Manchester City @ Newcastle Utd): Will Man City LEAD 2-0 at ANY POINT in the match?,67.9,unselectable,Soccer,Warm,2016-04-19 14:45:00,Bottom,Yes
6,Coupe de France - Semifinals: What will be the match result? (90 Min+Inj),96.4,unselectable,Soccer,Warmer,2016-04-19 15:00:00,Top,No
7,Spanish Primera Division: What will be the match result?,78.1,unselectable,Soccer,Cold,2016-04-19 15:00:00,Top,No
8,MLB: Who will WIN this matchup?,78.7,unselectable,MLB,Warm,2016-04-19 18:10:00,Bottom,Yes
9,MLB: Who will WIN this matchup?,71.8,unselectable,MLB,Cold,2016-04-19 19:05:00,Top,No
10,MLB: Who will WIN this matchup?,96.2,unselectable,MLB,Cold,2016-04-19 19:05:00,Bottom,Yes
11,MLB: Who will WIN this matchup?,51.5,unselectable,MLB,Cold,2016-04-19 19:05:00,Top,No
12,MLB: Who will WIN this matchup?,88.1,unselectable,MLB,Cold,2016-04-19 19:10:00,Bottom,Yes
13,MLB: Who will WIN this matchup?,98.3,unselectable,MLB,Cold,2016-04-19 19:10:00,Top,No
14,MLB: Who will WIN this matchup?,65.6,unselectable,MLB,None,2016-04-19 19:10:00,Top,No
15,MLB: Who will WIN this matchup?,99.2,unselectable,MLB,Cold,2016-04-19 19:10:00,Top,No
16,NBA Eastern Conference Playoffs - 1st Rd (Hawks lead 1-0): Who will WIN this matchup?,78.2,unselectable,NBA,Warm,2016-04-19 19:10:00,Bottom,Yes
17,NHL Eastern Conference Playoffs - 1st Rd (Series tied 1-1): Who will WIN this matchup?,52.9,unselectable,NHL,Cold,2016-04-19 19:10:00,Top,No
18,NHL Eastern Conference Playoffs - 1st Rd (Lightning lead 2-1): Who will WIN this matchup?,64.7,unselectable,NHL,Cold,2016-04-19 19:10:00,Bottom,Yes
19,NBA Playoffs (Celtics @ Hawks): How many LEAD CHANGES will OCCUR in the 1st Half?,97.2,unselectable,NBA,Hot,2016-04-19 19:10:00,Bottom,Yes
20,MLB: Who will WIN this matchup?,85.9,unselectable,MLB,Cold,2016-04-19 19:15:00,Bottom,Yes
21,MLB: Who will WIN this matchup?,85.0,unselectable,MLB,Cold,2016-04-19 20:10:00,Bottom,Yes
22,MLB: Who will WIN this matchup?,70.1,unselectable,MLB,Cold,2016-04-19 20:15:00,Top,No
23,NBA Playoffs (Celtics @ Hawks): How many POINTS will be SCORED in the 3rd Quarter?,81.5,unselectable,NBA,Hot,2016-04-19 20:25:00,Top,No
24,NBA Western Conference Playoffs - 1st Rd (Grizzlies @ Spurs - Spurs lead 1-0): What will be the GAME RESULT?,87.3,unselectable,NBA,Warm,2016-04-19 21:41:13,Bottom,Yes
25,NHL Western Conference Playoffs - 1st Rd (Predators lead 2-0): Who will WIN this matchup?,69.3,unselectable,NHL,Cold,2016-04-19 21:44:00,Top,No
26,NHL Western Conference Playoffs - 1st Rd (Blues lead 2-1): Who will WIN this matchup?,92.0,unselectable,NHL,Warmer,2016-04-19 21:44:04,Bottom,Yes
27,MLB: Who will WIN this matchup?,97.9,unselectable,MLB,Hot,2016-04-19 22:10:00,Top,No
28,MLB: Who will WIN this matchup?,90.8,unselectable,MLB,Hot,2016-04-19 22:15:00,Bottom,Yes
0,ATP Barcelona - 2nd Rd (#1 Rafael Nadal v. Marcel Granollers): How many GAMES will Nadal WIN?,88.3,unselectable,Tennis,Hot,2016-04-20 09:40:08,Top,No
1,Russian Cup - Semifinals: Which TEAM will ADVANCE?,99.3,unselectable,Soccer,Hot,2016-04-20 10:00:00,Top,No
2,Russian Cup - Semifinals: Which TEAM will ADVANCE?,95.5,unselectable,Soccer,Hot,2016-04-20 12:30:00,Bottom,Yes
3,MLB: Who will WIN this matchup?,51.6,unselectable,MLB,Warmer,2016-04-20 12:35:00,Top,No
4,German DFB Pokal - Semifinals: What will be the match result? (90 Min+Inj),96.0,unselectable,Soccer,Warmer,2016-04-20 14:30:00,Top,No
5,Spanish Primera Division: What will be the match result?,93.1,unselectable,Soccer,Warm,2016-04-20 14:45:00,Top,No
6,English Premier League: What will be the match result?,76.6,unselectable,Soccer,Cold,2016-04-20 15:00:00,Bottom,Yes
7,English Premier League: What will be the match result?,98.8,unselectable,Soccer,Warmer,2016-04-20 15:00:00,Bottom,Yes
8,MLB: Who will WIN this matchup?,86.2,unselectable,MLB,Warm,2016-04-20 18:10:00,Bottom,Yes
9,NBA Eastern Conference Playoffs - 1st Rd (Heat lead 1-0): Who will WIN this matchup?,97.0,unselectable,NBA,Hot,2016-04-20 19:03:00,Bottom,Yes
10,MLB: Who will WIN this matchup?,68.2,unselectable,MLB,Cold,2016-04-20 19:05:00,Bottom,Yes
11,MLB: Who will WIN this matchup?,92.8,unselectable,MLB,Cold,2016-04-20 19:05:00,Bottom,Yes
12,MLB: Who will WIN this matchup?,94.0,unselectable,MLB,Cold,2016-04-20 19:05:00,Top,No
13,MLB: Who will WIN this matchup?,64.6,unselectable,MLB,Cold,2016-04-20 19:07:00,Bottom,Yes
14,NHL Eastern Conference Playoffs - 1st Rd (Capitals lead 3-0): Who will WIN this matchup?,95.7,unselectable,NHL,Warmer,2016-04-20 19:10:00,Top,No
15,MLB: Who will WIN this matchup?,61.7,unselectable,MLB,Cold,2016-04-20 19:10:00,Bottom,Yes
16,MLB: Who will WIN this matchup?,91.3,unselectable,MLB,Cold,2016-04-20 19:10:00,Top,No
17,MLB: Who will WIN this matchup?,99.0,unselectable,MLB,Warm,2016-04-20 19:10:00,Top,No
18,MLB: Who will WIN this matchup?,85.5,unselectable,MLB,Warm,2016-04-20 20:10:00,Bottom,Yes
19,NHL Eastern Conference Playoffs - 1st Rd (Islanders lead 2-1): Who will WIN this matchup?,60.8,unselectable,NHL,Cold,2016-04-20 20:10:00,Bottom,Yes
20,NBA Eastern Conference Playoffs - 1st Rd (Cavaliers lead 1-0): What will be the GAME RESULT?,51.2,unselectable,NBA,Warm,2016-04-20 20:10:00,Bottom,Yes
21,NHL Western Conference Playoffs - 1st Rd (Stars lead 2-1): Who will WIN this matchup?,91.5,unselectable,NHL,Warmer,2016-04-20 21:40:00,Top,No
22,MLB: Who will WIN this matchup?,95.3,unselectable,MLB,Warmer,2016-04-20 22:10:00,Top,No
23,MLB: Who will WIN this matchup?,88.2,unselectable,MLB,Warmer,2016-04-20 22:15:00,Bottom,Yes
24,NHL Western Conference Playoffs - 1st Rd (Sharks lead 2-1): Who will WIN this matchup?,52.1,unselectable,NHL,Warm,2016-04-20 22:47:00,Bottom,Yes
25,NBA Western Conference Playoffs - 1st Rd (Clippers lead 1-0): What will be the GAME RESULT?,74.1,unselectable,NBA,Warmer,2016-04-20 22:47:00,Top,No
0,ATP Barcelona - 3rd Rd (#2 Kei Nishikori v. #13 Jeremy Chardy): What will be the match result?,81.9,unselectable,Tennis,Hot,2016-04-21 09:19:52,Top,No
1,ATP Barcelona - 3rd Rd (#10 Philipp Kohlschreiber v. #7 Feliciano Lopez): Who will WIN the 1st Set?,79.3,unselectable,Tennis,Warmer,2016-04-21 11:05:00,Bottom,Yes
2,MLB: Who will WIN this matchup?,98.2,unselectable,MLB,Hot,2016-04-21 13:10:00,Top,No
3,MLB: Who will WIN this matchup?,96.1,unselectable,MLB,Hot,2016-04-21 13:35:00,Bottom,Yes
4,English Premier League: What will be the match result?,65.1,unselectable,Soccer,Warmer,2016-04-21 14:45:00,Top,No
5,Italian Serie A: What will be the match result?,80.2,unselectable,Soccer,Cold,2016-04-21 14:45:00,Bottom,Yes
6,MLB: Who will WIN this matchup?,92.5,unselectable,MLB,Warmer,2016-04-21 15:45:00,Bottom,Yes
7,MLB: Who will WIN this matchup?,79.0,unselectable,MLB,Warm,2016-04-21 19:05:00,Bottom,Yes
8,MLB: Who will WIN this matchup?,50.4,unselectable,MLB,Cold,2016-04-21 19:05:00,Bottom,Yes
9,NHL Eastern Conference Playoffs - 1st Rd (Penguins lead 2-1): Who will WIN this matchup?,56.1,unselectable,NHL,Cold,2016-04-21 19:10:00,Bottom,Yes
10,NHL Eastern Conference Playoffs - 1st Rd (Lightning lead 3-1): Who will WIN this matchup?,89.5,unselectable,NHL,Cold,2016-04-21 19:10:00,Bottom,Yes
11,NBA Playoffs (Thunder @ Mavericks): Which PLAYER will SCORE 10+ POINTS FIRST in the 1st Half?,73.6,unselectable,NBA,Warmer,2016-04-21 19:10:56,Bottom,Yes
12,NBA Western Conference Playoffs - 1st Rd (Series tied 1-1): What will be the GAME RESULT?,72.3,unselectable,NBA,Warm,2016-04-21 19:11:00,Bottom,Yes
13,MLB: Who will WIN this matchup?,95.1,unselectable,MLB,Warm,2016-04-21 19:15:00,Bottom,Yes
14,NBA Eastern Conference Playoffs - 1st Rd (Series tied 1-1): Who will WIN this matchup?,71.9,unselectable,NBA,Warm,2016-04-21 19:40:00,Top,No
15,NHL Western Conference Playoffs - 1st Rd (Predators lead 2-1): Who will WIN this matchup?,65.9,unselectable,NHL,Cold,2016-04-21 20:10:00,Top,No
16,NBA Playoffs (Thunder @ Mavericks): How many DIFFERENT PLAYERS will SCORE in the 3rd Quarter?,93.7,unselectable,NBA,Hot,2016-04-21 20:38:00,Top,No
17,MLB: Who will WIN this matchup?,89.3,unselectable,MLB,Warm,2016-04-21 21:10:00,Top,No
18,NHL Western Conference Playoffs - 1st Rd (Blues lead 3-1): Who will WIN this matchup?,56.8,unselectable,NHL,Warmer,2016-04-21 21:45:00,Top,No
19,NBA Western Conference Playoffs - 1st Rd (Warriors lead 2-0): What will be the GAME RESULT?,52.5,unselectable,NBA,Hot,2016-04-21 21:51:05,Bottom,Yes
0,ATP Barcelona - Quarterfinal (#1 Rafael Nadal v. #12 Fabio Fognini): What will be the match result?,94.4,unselectable,Tennis,Hot,2016-04-22 10:55:00,Top,No
1,Turkish Super League: What will be the match result?,82.5,unselectable,Soccer,Warm,2016-04-22 13:00:00,Top,No
2,ATP Barcelona - Quarterfinal: Who will WIN this matchup?,96.6,unselectable,Tennis,Warmer,2016-04-22 13:09:36,Bottom,Yes
3,French Ligue 1: What will be the match result?,98.0,unselectable,Soccer,Hot,2016-04-22 14:30:00,Bottom,Yes
4,German Bundesliga: What will be the match result?,73.4,unselectable,Soccer,Cold,2016-04-22 14:30:00,Top,No
5,Spanish Primera Division: What will be the match result?,85.0,unselectable,Soccer,Warmer,2016-04-22 15:00:00,Top,No
6,MLB: Who will WIN this matchup?,55.1,unselectable,MLB,Cold,2016-04-22 19:05:00,Bottom,Yes
7,MLB: Who will WIN this matchup?,75.2,unselectable,MLB,Cold,2016-04-22 19:07:00,Bottom,Yes
8,NBA Eastern Conference Playoffs - 1st Rd (Cavaliers lead 2-0): Who will WIN this matchup?,95.6,unselectable,NBA,Warmer,2016-04-22 19:09:00,Top,No
9,NBA Playoffs (Cavaliers @ Pistons): Will Andre Drummond (DET) MAKE a FREE THROW in the 1st Half?,95.9,unselectable,NBA,Warmer,2016-04-22 19:09:00,Top,No
10,NHL Eastern Conference Playoffs - 1st Rd (Flyers @ Capitals - Game 5): What will be the GAME RESULT?,54.6,unselectable,NHL,Cold,2016-04-22 19:10:00,Bottom,Yes
11,MLB: Who will WIN this matchup?,97.2,unselectable,MLB,Warm,2016-04-22 19:10:00,Bottom,Yes
12,MLB: Who will WIN this matchup?,59.7,unselectable,MLB,Cold,2016-04-22 20:10:00,Bottom,Yes
13,NBA Eastern Conference Playoffs - 1st Rd (Hawks lead 2-0): Who will WIN this matchup?,83.0,unselectable,NBA,Warm,2016-04-22 20:10:00,Bottom,Yes
14,NHL Eastern Conference Playoffs - 1st Rd (Series tied 2-2): Who will WIN this matchup?,85.1,unselectable,NHL,Cold,2016-04-22 20:10:00,Bottom,Yes
15,MLB: Who will WIN this matchup?,54.7,unselectable,MLB,Cold,2016-04-22 20:10:00,Top,No
16,MLB: Who will WIN this matchup?,53.6,unselectable,MLB,Cold,2016-04-22 20:10:00,Top,No
17,MLB: Who will WIN this matchup?,75.2,unselectable,MLB,Cold,2016-04-22 20:15:00,Bottom,Yes
18,NBA Playoffs (Cavaliers @ Pistons): How many 3-Pointers will the Cavaliers MAKE in the 3rd Quarter?,92.3,unselectable,NBA,Hot,2016-04-22 20:27:00,Bottom,Yes
19,MLB: Who will WIN this matchup?,84.1,unselectable,MLB,Cold,2016-04-22 20:40:00,Top,No
20,MLB: Who will WIN this matchup?,56.9,unselectable,MLB,Cold,2016-04-22 21:40:00,Top,No
21,NBA Western Conference Playoffs - 1st Rd (Spurs lead 2-0): What will be the GAME RESULT?,87.7,unselectable,NBA,Warm,2016-04-22 21:40:00,Top,No
22,NHL Western Conference Playoffs - 1st Rd (Stars lead 3-1): Who will WIN this matchup?,98.0,unselectable,NHL,Warmer,2016-04-22 21:43:00,Bottom,Yes
23,MLB: Who will WIN this matchup?,64.4,unselectable,MLB,Cold,2016-04-22 22:05:00,Top,No
24,MLB: Who will WIN this matchup?,97.4,unselectable,MLB,Warmer,2016-04-22 22:15:00,Bottom,Yes
25,MLB: Who will WIN this matchup?,96.9,unselectable,MLB,Hot,2016-04-22 22:40:00,Top,No
26,NHL Western Conference Playoffs - 1st Rd (Sharks lead 3-1): Who will WIN this matchup?,74.7,unselectable,NHL,Warmer,2016-04-22 22:42:00,Bottom,Yes
0,English Premier League: What will be the match result?,93.2,unselectable,Soccer,Hot,2016-04-23 10:00:00,Bottom,Yes
1,NCAA Lacrosse: Who will WIN this matchup?,98.3,unselectable,LAX,Hot,2016-04-23 12:02:00,Top,No
2,English FA Cup - Semifinals: Which TEAM will ADVANCE?,93.0,unselectable,Soccer,Warmer,2016-04-23 12:15:00,Top,No
3,German Bundesliga: What will be the match result?,82.8,unselectable,Soccer,Warm,2016-04-23 12:30:00,Bottom,Yes
4,MLB: Who will WIN this matchup?,85.2,unselectable,MLB,Warm,2016-04-23 13:05:00,Bottom,Yes
5,MLB: Who will WIN this matchup?,97.0,unselectable,MLB,Warmer,2016-04-23 13:05:00,Bottom,Yes
6,MLB: Who will WIN this matchup?,89.1,unselectable,MLB,Warm,2016-04-23 13:07:00,Bottom,Yes
7,MLB: Who will WIN this matchup?,64.7,unselectable,MLB,Cold,2016-04-23 13:10:00,Bottom,Yes
8,MLB: Who will WIN this matchup?,79.3,unselectable,MLB,Warm,2016-04-23 14:10:00,Bottom,Yes
9,NHL Eastern Conference Playoffs - 1st Rd (Penguins lead 3-1): Who will WIN this matchup?,91.7,unselectable,NHL,Warmer,2016-04-23 15:10:00,Bottom,Yes
10,NBA Eastern Conference Playoffs - 1st Rd (Raptors lead 2-1): Who will WIN this matchup?,67.5,unselectable,NBA,Warmer,2016-04-23 15:11:00,Top,No
11,MLB: Who will WIN this matchup?,73.2,unselectable,MLB,Warmer,2016-04-23 16:05:00,Top,No
12,NBA Eastern Conference Playoffs - 1st Rd (Heat lead 2-0): Who will WIN this matchup?,72.9,unselectable,NBA,Warmer,2016-04-23 17:44:56,Top,No
13,NHL Western Conference Playoffs - 1st Rd (Series tied 2-2): Who will WIN this matchup?,95.6,unselectable,NHL,Warmer,2016-04-23 18:10:00,Bottom,Yes
14,MLB: Who will WIN this matchup?,64.5,unselectable,MLB,Cold,2016-04-23 19:10:00,Bottom,Yes
15,MLB: Who will WIN this matchup?,95.2,unselectable,MLB,Warm,2016-04-23 19:10:00,Top,No
16,MLB: Who will WIN this matchup?,97.8,unselectable,MLB,Warmer,2016-04-23 19:10:00,Top,No
17,MLB: Who will WIN this matchup?,84.1,unselectable,MLB,Cold,2016-04-23 19:15:00,Bottom,Yes
18,MLB: Who will WIN this matchup?,87.9,unselectable,MLB,Cold,2016-04-23 20:10:00,Top,No
19,NHL Western Conference Playoffs - 1st Rd (Blues lead 3-2): Who will WIN this matchup?,76.3,unselectable,NHL,Warm,2016-04-23 20:10:00,Bottom,Yes
20,MLB: Who will WIN this matchup?,76.4,unselectable,MLB,Cold,2016-04-23 20:10:00,Top,No
21,NBA Western Conference Playoffs - 1st Rd (Thunder lead 2-1): What will be the GAME RESULT?,68.2,unselectable,NBA,Warmer,2016-04-23 20:11:57,Bottom,Yes
22,MLB: Who will WIN this matchup?,96.6,unselectable,MLB,Warmer,2016-04-23 20:40:00,Top,No
23,MLB: Who will WIN this matchup?,91.3,unselectable,MLB,Warm,2016-04-23 21:05:00,Top,No
24,MLB: Who will WIN this matchup?,70.9,unselectable,MLB,Cold,2016-04-23 21:05:00,Bottom,Yes
25,NBA Western Conference Playoffs - 1st Rd (Clippers lead 2-0): Who will WIN this matchup?,74.3,unselectable,NBA,Warm,2016-04-23 22:45:00,Top,No
26,"UFC 197 (Las Vegas, NV): Who will WIN this FIGHT?",97.0,unselectable,MMA,Hot,2016-04-23 23:15:00,Top,No
27,WBA/WBC/IBF Middleweight Title Fight (Gennady Golovkin v. Dominic Wade): What will be the FIGHT RESULT?,83.2,unselectable,Boxing,Cold,2016-04-23 23:20:00,Top,No
28,UFC 197 (Demetrious Johnson v. Henry Cejudo): What will be the FIGHT RESULT?,82.7,unselectable,MMA,Hot,2016-04-23 23:51:00,Bottom,Yes
29,UFC 197 (Jon Jones v. Ovince Saint Preux): What will be the FIGHT RESULT?,87.6,unselectable,MMA,Hot,2016-04-24 00:19:00,Top,No
0,English Premier League: What will be the match result?,91.3,unselectable,Soccer,Hot,2016-04-24 09:05:00,Top,No
1,English FA Cup - Semifinals: Which TEAM will ADVANCE?,94.0,unselectable,Soccer,Warmer,2016-04-24 11:01:00,Bottom,Yes
2,English Premier League: What will be the match result?,94.3,unselectable,Soccer,Warmer,2016-04-24 11:15:00,Bottom,Yes
3,ATP Barcelona - Final (#1 Rafael Nadal v. #2 Kei Nishikori): What will be the match result?,65.5,unselectable,Tennis,Warm,2016-04-24 11:40:00,Bottom,Yes
4,NHL Eastern Conference Playoffs - 1st Rd (Capitals lead 3-2): Who will WIN this matchup?,90.8,unselectable,NHL,Warmer,2016-04-24 12:20:00,Top,No
5,MLB: Who will WIN this matchup?,81.5,unselectable,MLB,Cold,2016-04-24 13:05:00,Bottom,Yes
6,MLB: Who will WIN this matchup?,96.6,unselectable,MLB,Cold,2016-04-24 13:07:00,Bottom,Yes
7,NBA Western Conference Playoffs - 1st Rd (Spurs @ Grizzlies - Game 4): What will be the GAME RESULT?,75.3,unselectable,NBA,Warm,2016-04-24 13:08:00,Bottom,Yes
8,MLB: Who will WIN this matchup?,58.8,unselectable,MLB,Cold,2016-04-24 13:10:00,Top,No
9,MLB: Who will WIN this matchup?,95.9,unselectable,MLB,Warmer,2016-04-24 13:10:00,Top,No
10,"NASCAR Toyota Owners 400 (Richmond, VA): Which DRIVER will WIN the RACE?",75.5,unselectable,NASCAR,Cold,2016-04-24 13:15:00,Bottom,Yes
11,MLB: Who will WIN this matchup?,97.4,unselectable,MLB,Hot,2016-04-24 13:35:00,Top,No
12,MLB: Who will WIN this matchup?,64.9,unselectable,MLB,Cold,2016-04-24 14:10:00,Top,No
13,MLB: Who will WIN this matchup?,87.2,unselectable,MLB,Warm,2016-04-24 14:10:00,Bottom,Yes
14,MLB: Who will WIN this matchup?,89.8,unselectable,MLB,Warm,2016-04-24 14:15:00,Bottom,Yes
15,NHL Western Conference Playoffs - 1st Rd (Stars lead 3-2): Who will WIN this matchup?,87.1,unselectable,NHL,Warmer,2016-04-24 15:20:00,Top,No
16,MLB: Who will WIN this matchup?,73.8,unselectable,MLB,Cold,2016-04-24 15:35:00,Bottom,Yes
17,NBA Western Conference Playoffs - 1st Rd (Warriors lead 2-1): What will be the GAME RESULT?,78.8,unselectable,NBA,Warmer,2016-04-24 15:46:00,Top,No
18,Major League Soccer: What will be the match result?,86.3,unselectable,Soccer,Warm,2016-04-24 15:58:00,Top,No
19,MLB: Who will WIN this matchup?,97.2,unselectable,MLB,Warmer,2016-04-24 16:05:00,Bottom,Yes
20,MLB: Who will WIN this matchup?,74.7,unselectable,MLB,Cold,2016-04-24 16:10:00,Top,No
21,MLB: Who will WIN this matchup?,77.7,unselectable,MLB,Cold,2016-04-24 16:10:00,Top,No
22,MLB: Who will WIN this matchup?,95.8,unselectable,MLB,Warmer,2016-04-24 16:40:00,Top,No
23,NBA Eastern Conference Playoffs - 1st Rd (Hawks lead 2-1): Who will WIN this matchup?,79.0,unselectable,NBA,Warmer,2016-04-24 18:10:00,Bottom,Yes
24,NHL Eastern Conference Playoffs - 1st Rd (Islanders lead 3-2): Who will WIN this matchup?,75.2,unselectable,NHL,Warm,2016-04-24 19:10:00,Bottom,Yes
25,Major League Soccer: What will be the match result?,86.4,unselectable,Soccer,Cold,2016-04-24 19:49:04,Top,No
26,MLB: Who will WIN this matchup?,51.8,unselectable,MLB,Cold,2016-04-24 20:09:00,Top,No
27,MLB (Red Sox @ Astros): Will BOTH TEAMS record a SINGLE in the 1st or 2nd Inning?,54.4,unselectable,MLB,Warm,2016-04-24 20:09:00,Bottom,Yes
28,NBA Eastern Conference Playoffs - 1st Rd (Cavaliers lead 3-0): Who will WIN this matchup?,97.1,unselectable,NBA,Hot,2016-04-24 20:45:00,Top,No
29,MLB (Red Sox @ Astros): How many TOTAL BASES will be recorded during the 4th through 6th Innings?,84.8,unselectable,MLB,Hot,2016-04-24 21:47:00,Bottom,Yes
30,MLB (Red Sox @ Astros): Will ANY BATTER in the TOP of the 8th Inning reach a FULL COUNT?,62.6,unselectable,MLB,Hot,2016-04-24 23:18:00,Bottom,Yes
0,Italian Serie A: What will be the match result?,78.7,unselectable,Soccer,Hot,2016-04-25 09:00:00,Top,No
1,Italian Serie A (Empoli @ Carpi): How many CARDS will be ISSUED in the 1st Half?,83.5,unselectable,Soccer,Hot,2016-04-25 13:00:00,Top,No
2,English Premier League: What will be the match result?,73.9,unselectable,Soccer,Warm,2016-04-25 15:00:00,Bottom,Yes
3,EPL (West Brom @ Tottenham): Will Harry Kane (TOT) SCORE a GOAL in the 1st Half?,90.6,unselectable,Soccer,Warmer,2016-04-25 15:00:00,Bottom,Yes
4,EPL (West Brom @ Tottenham): Which will OCCUR FIRST in the 2nd Half?,93.0,unselectable,Soccer,Warmer,2016-04-25 16:01:43,Top,No
